timeline,q,cap,K,period,pattern,victim,max_elapsed,argmax_session,c_actual,within_cap,violation_gt40
model,19,2,12,1,others-max,6,38,10,690,1,0
model,19,2,12,1,victim-max,11,37,11,690,1,0
model,19,2,12,1,others-max,11,37,0,690,1,0
model,19,2,12,1,front-max,,24,0,436,1,0
model,19,2,12,1,back-max,,26,0,460,1,0
model,19,2,12,1,tail-max,,22,11,304,1,0
model,19,2,12,2,all-max,,38,3,690,1,0
model,19,2,12,2,victim-max,0,37,0,690,1,0
model,19,2,12,2,others-max,0,38,1,690,1,0
model,19,2,12,2,victim-max,6,37,6,690,1,0
model,19,2,12,2,others-max,6,38,5,690,1,0
model,19,2,12,2,victim-max,11,37,11,690,1,0
model,19,2,12,2,others-max,11,37,0,690,1,0
model,19,2,12,2,front-max,,24,0,436,1,0
model,19,2,12,2,back-max,,26,1,460,1,0
model,19,2,12,2,tail-max,,20,11,304,1,0
model,19,2,12,3,all-max,,38,3,690,1,0
model,19,2,12,3,victim-max,0,37,0,690,1,0
model,19,2,12,3,others-max,0,38,6,690,1,0
model,19,2,12,3,victim-max,6,37,6,690,1,0
model,19,2,12,3,others-max,6,38,9,690,1,0
model,19,2,12,3,victim-max,11,37,11,690,1,0
model,19,2,12,3,others-max,11,37,0,690,1,0
model,19,2,12,3,front-max,,25,4,436,1,0
model,19,2,12,3,back-max,,26,3,460,1,0
model,19,2,12,3,tail-max,,21,11,304,1,0
model,19,2,12,5,all-max,,39,6,690,1,0
model,19,2,12,5,victim-max,0,37,0,690,1,0
model,19,2,12,5,others-max,0,38,1,690,1,0
model,19,2,12,5,victim-max,6,37,6,690,1,0
model,19,2,12,5,others-max,6,38,1,690,1,0
model,19,2,12,5,victim-max,11,37,11,690,1,0
model,19,2,12,5,others-max,11,38,6,690,1,0
model,19,2,12,5,front-max,,24,0,436,1,0
model,19,2,12,5,back-max,,26,9,460,1,0
model,19,2,12,5,tail-max,,20,11,304,1,0
model,19,2,13,1,all-max,,38,2,690,1,0
model,19,2,13,1,victim-max,0,37,0,690,1,0
model,19,2,13,1,others-max,0,38,11,690,1,0
model,19,2,13,1,victim-max,6,37,6,690,1,0
model,19,2,13,1,others-max,6,38,11,690,1,0
model,19,2,13,1,victim-max,12,37,12,690,1,0
model,19,2,13,1,others-max,12,38,10,690,1,0
model,19,2,13,1,front-max,,25,2,436,1,0
model,19,2,13,1,back-max,,26,0,460,1,0
model,19,2,13,1,tail-max,,22,12,304,1,0
model,19,2,13,2,all-max,,39,11,690,1,0
model,19,2,13,2,victim-max,0,37,0,690,1,0
model,19,2,13,2,others-max,0,38,1,690,1,0
model,19,2,13,2,victim-max,6,37,6,690,1,0
model,19,2,13,2,others-max,6,38,10,690,1,0
model,19,2,13,2,victim-max,12,37,12,690,1,0
model,19,2,13,2,others-max,12,37,0,690,1,0
model,19,2,13,2,front-max,,24,0,436,1,0
model,19,2,13,2,back-max,,26,1,460,1,0
model,19,2,13,2,tail-max,,20,12,304,1,0
model,19,2,13,3,all-max,,38,3,690,1,0
model,19,2,13,3,victim-max,0,37,0,690,1,0
model,19,2,13,3,others-max,0,38,5,690,1,0
model,19,2,13,3,victim-max,6,37,6,690,1,0
model,19,2,13,3,others-max,6,38,10,690,1,0
model,19,2,13,3,victim-max,12,37,12,690,1,0
model,19,2,13,3,others-max,12,37,0,690,1,0
model,19,2,13,3,front-max,,25,4,436,1,0
model,19,2,13,3,back-max,,26,3,460,1,0
model,19,2,13,3,tail-max,,21,12,304,1,0
model,19,2,13,5,all-max,,38,6,690,1,0
model,19,2,13,5,victim-max,0,37,0,690,1,0
model,19,2,13,5,others-max,0,38,1,690,1,0
model,19,2,13,5,victim-max,6,37,6,690,1,0
model,19,2,13,5,others-max,6,38,1,690,1,0
model,19,2,13,5,victim-max,12,37,12,690,1,0
model,19,2,13,5,others-max,12,38,6,690,1,0
model,19,2,13,5,front-max,,24,0,436,1,0
model,19,2,13,5,back-max,,26,9,460,1,0
model,19,2,13,5,tail-max,,20,12,304,1,0
model,19,2,14,1,all-max,,38,0,690,1,0
model,19,2,14,1,victim-max,0,37,0,690,1,0
model,19,2,14,1,others-max,0,38,12,690,1,0
model,19,2,14,1,victim-max,7,37,7,690,1,0
model,19,2,14,1,others-max,7,38,12,690,1,0
model,19,2,14,1,victim-max,13,37,13,690,1,0
model,19,2,14,1,others-max,13,38,11,690,1,0
model,19,2,14,1,front-max,,25,3,436,1,0
model,19,2,14,1,back-max,,26,1,460,1,0
model,19,2,14,1,tail-max,,22,13,304,1,0
model,19,2,14,2,all-max,,38,2,690,1,0
model,19,2,14,2,victim-max,0,37,0,690,1,0
model,19,2,14,2,others-max,0,38,2,690,1,0
model,19,2,14,2,victim-max,7,37,7,690,1,0
model,19,2,14,2,others-max,7,38,5,690,1,0
model,19,2,14,2,victim-max,13,37,13,690,1,0
model,19,2,14,2,others-max,13,38,1,690,1,0
model,19,2,14,2,front-max,,24,0,436,1,0
model,19,2,14,2,back-max,,26,1,460,1,0
model,19,2,14,2,tail-max,,20,13,304,1,0
model,19,2,14,3,all-max,,38,3,690,1,0
model,19,2,14,3,victim-max,0,37,0,690,1,0
model,19,2,14,3,others-max,0,38,8,690,1,0
model,19,2,14,3,victim-max,7,37,7,690,1,0
model,19,2,14,3,others-max,7,38,11,690,1,0
model,19,2,14,3,victim-max,13,37,13,690,1,0
model,19,2,14,3,others-max,13,38,3,690,1,0
model,19,2,14,3,front-max,,25,4,436,1,0
model,19,2,14,3,back-max,,26,3,460,1,0
model,19,2,14,3,tail-max,,21,13,304,1,0
model,19,2,14,5,all-max,,39,12,690,1,0
model,19,2,14,5,victim-max,0,37,0,690,1,0
model,19,2,14,5,others-max,0,38,1,690,1,0
model,19,2,14,5,victim-max,7,37,7,690,1,0
model,19,2,14,5,others-max,7,38,9,690,1,0
model,19,2,14,5,victim-max,13,37,13,690,1,0
model,19,2,14,5,others-max,13,38,6,690,1,0
model,19,2,14,5,front-max,,24,0,436,1,0
model,19,2,14,5,back-max,,26,9,460,1,0
model,19,2,14,5,tail-max,,20,13,304,1,0
model,19,2,15,1,all-max,,38,0,690,1,0
model,19,2,15,1,victim-max,0,37,0,690,1,0
model,19,2,15,1,others-max,0,38,13,690,1,0
model,19,2,15,1,victim-max,7,37,7,690,1,0
model,19,2,15,1,others-max,7,38,13,690,1,0
model,19,2,15,1,victim-max,14,37,14,690,1,0
model,19,2,15,1,others-max,14,37,0,690,1,0
model,19,2,15,1,front-max,,25,3,436,1,0
model,19,2,15,1,back-max,,26,3,460,1,0
model,19,2,15,1,tail-max,,22,14,304,1,0
model,19,2,15,2,all-max,,39,14,690,1,0
model,19,2,15,2,victim-max,0,37,0,690,1,0
model,19,2,15,2,others-max,0,38,5,690,1,0
model,19,2,15,2,victim-max,7,37,7,690,1,0
model,19,2,15,2,others-max,7,38,12,690,1,0
model,19,2,15,2,victim-max,14,37,14,690,1,0
model,19,2,15,2,others-max,14,38,1,690,1,0
model,19,2,15,2,front-max,,24,0,436,1,0
model,19,2,15,2,back-max,,26,1,460,1,0
model,19,2,15,2,tail-max,,20,14,304,1,0
model,19,2,15,3,all-max,,38,3,690,1,0
model,19,2,15,3,victim-max,0,37,0,690,1,0
model,19,2,15,3,others-max,0,38,5,690,1,0
model,19,2,15,3,victim-max,7,37,7,690,1,0
model,19,2,15,3,others-max,7,38,4,690,1,0
model,19,2,15,3,victim-max,14,37,14,690,1,0
model,19,2,15,3,others-max,14,38,3,690,1,0
model,19,2,15,3,front-max,,25,4,436,1,0
model,19,2,15,3,back-max,,26,3,460,1,0
model,19,2,15,3,tail-max,,21,14,304,1,0
model,19,2,15,5,all-max,,39,9,690,1,0
model,19,2,15,5,victim-max,0,37,0,690,1,0
model,19,2,15,5,others-max,0,38,1,690,1,0
model,19,2,15,5,victim-max,7,37,7,690,1,0
model,19,2,15,5,others-max,7,38,8,690,1,0
model,19,2,15,5,victim-max,14,37,14,690,1,0
model,19,2,15,5,others-max,14,38,6,690,1,0
model,19,2,15,5,front-max,,24,0,436,1,0
model,19,2,15,5,back-max,,26,9,460,1,0
model,19,2,15,5,tail-max,,20,14,304,1,0
model,19,2,16,1,all-max,,38,0,690,1,0
model,19,2,16,1,victim-max,0,37,0,690,1,0
model,19,2,16,1,others-max,0,38,13,690,1,0
model,19,2,16,1,victim-max,8,37,8,690,1,0
model,19,2,16,1,others-max,8,38,13,690,1,0
model,19,2,16,1,victim-max,15,37,15,690,1,0
model,19,2,16,1,others-max,15,38,12,690,1,0
model,19,2,16,1,front-max,,25,3,436,1,0
model,19,2,16,1,back-max,,26,3,460,1,0
model,19,2,16,1,tail-max,,22,15,304,1,0
model,19,2,16,2,all-max,,38,2,690,1,0
model,19,2,16,2,victim-max,0,37,0,690,1,0
model,19,2,16,2,others-max,0,38,1,690,1,0
model,19,2,16,2,victim-max,8,37,8,690,1,0
model,19,2,16,2,others-max,8,38,14,690,1,0
model,19,2,16,2,victim-max,15,37,15,690,1,0
model,19,2,16,2,others-max,15,38,1,690,1,0
model,19,2,16,2,front-max,,24,0,436,1,0
model,19,2,16,2,back-max,,26,1,460,1,0
model,19,2,16,2,tail-max,,20,15,304,1,0
model,19,2,16,3,all-max,,38,3,690,1,0
model,19,2,16,3,victim-max,0,37,0,690,1,0
model,19,2,16,3,others-max,0,38,5,690,1,0
model,19,2,16,3,victim-max,8,37,8,690,1,0
model,19,2,16,3,others-max,8,38,5,690,1,0
model,19,2,16,3,victim-max,15,37,15,690,1,0
model,19,2,16,3,others-max,15,38,3,690,1,0
model,19,2,16,3,front-max,,25,4,436,1,0
model,19,2,16,3,back-max,,26,3,460,1,0
model,19,2,16,3,tail-max,,21,15,304,1,0
model,19,2,16,5,all-max,,38,6,690,1,0
model,19,2,16,5,victim-max,0,37,0,690,1,0
model,19,2,16,5,others-max,0,38,1,690,1,0
model,19,2,16,5,victim-max,8,37,8,690,1,0
model,19,2,16,5,others-max,8,38,3,690,1,0
model,19,2,16,5,victim-max,15,37,15,690,1,0
model,19,2,16,5,others-max,15,38,6,690,1,0
model,19,2,16,5,front-max,,24,0,436,1,0
model,19,2,16,5,back-max,,26,9,460,1,0
model,19,2,16,5,tail-max,,20,15,304,1,0
model,19,2,17,1,all-max,,39,14,690,1,0
model,19,2,17,1,victim-max,0,37,0,690,1,0
model,19,2,17,1,others-max,0,38,4,690,1,0
model,19,2,17,1,victim-max,8,37,8,690,1,0
model,19,2,17,1,others-max,8,38,16,690,1,0
model,19,2,17,1,victim-max,16,37,16,690,1,0
model,19,2,17,1,others-max,16,38,6,690,1,0
model,19,2,17,1,front-max,,25,3,436,1,0
model,19,2,17,1,back-max,,26,3,460,1,0
model,19,2,17,1,tail-max,,22,16,304,1,0
model,19,2,17,2,all-max,,38,9,690,1,0
model,19,2,17,2,victim-max,0,37,0,690,1,0
model,19,2,17,2,others-max,0,38,1,690,1,0
model,19,2,17,2,victim-max,8,37,8,690,1,0
model,19,2,17,2,others-max,8,38,10,690,1,0
model,19,2,17,2,victim-max,16,37,16,690,1,0
model,19,2,17,2,others-max,16,38,2,690,1,0
model,19,2,17,2,front-max,,24,0,436,1,0
model,19,2,17,2,back-max,,26,1,460,1,0
model,19,2,17,2,tail-max,,20,16,304,1,0
model,19,2,17,3,all-max,,38,3,690,1,0
model,19,2,17,3,victim-max,0,37,0,690,1,0
model,19,2,17,3,others-max,0,38,5,690,1,0
model,19,2,17,3,victim-max,8,37,8,690,1,0
model,19,2,17,3,others-max,8,38,5,690,1,0
model,19,2,17,3,victim-max,16,37,16,690,1,0
model,19,2,17,3,others-max,16,38,3,690,1,0
model,19,2,17,3,front-max,,25,4,436,1,0
model,19,2,17,3,back-max,,26,3,460,1,0
model,19,2,17,3,tail-max,,21,16,304,1,0
model,19,2,17,5,all-max,,39,15,690,1,0
model,19,2,17,5,victim-max,0,37,0,690,1,0
model,19,2,17,5,others-max,0,38,1,690,1,0
model,19,2,17,5,victim-max,8,37,8,690,1,0
model,19,2,17,5,others-max,8,38,3,690,1,0
model,19,2,17,5,victim-max,16,37,16,690,1,0
model,19,2,17,5,others-max,16,38,6,690,1,0
model,19,2,17,5,front-max,,24,0,436,1,0
model,19,2,17,5,back-max,,27,14,460,1,0
model,19,2,17,5,tail-max,,20,16,304,1,0
model,19,2,18,1,all-max,,40,17,690,1,0
model,19,2,18,1,victim-max,0,37,0,690,1,0
model,19,2,18,1,others-max,0,38,4,690,1,0
model,19,2,18,1,victim-max,9,37,9,690,1,0
model,19,2,18,1,others-max,9,38,12,690,1,0
model,19,2,18,1,victim-max,17,37,17,690,1,0
model,19,2,18,1,others-max,17,38,3,690,1,0
model,19,2,18,1,front-max,,25,6,436,1,0
model,19,2,18,1,back-max,,26,3,460,1,0
model,19,2,18,1,tail-max,,22,17,304,1,0
model,19,2,18,2,all-max,,38,2,690,1,0
model,19,2,18,2,victim-max,0,37,0,690,1,0
model,19,2,18,2,others-max,0,38,5,690,1,0
model,19,2,18,2,victim-max,9,37,9,690,1,0
model,19,2,18,2,others-max,9,38,17,690,1,0
model,19,2,18,2,victim-max,17,37,17,690,1,0
model,19,2,18,2,others-max,17,38,2,690,1,0
model,19,2,18,2,front-max,,24,0,436,1,0
model,19,2,18,2,back-max,,26,1,460,1,0
model,19,2,18,2,tail-max,,20,17,304,1,0
model,19,2,18,3,all-max,,38,3,690,1,0
model,19,2,18,3,victim-max,0,37,0,690,1,0
model,19,2,18,3,others-max,0,38,5,690,1,0
model,19,2,18,3,victim-max,9,37,9,690,1,0
model,19,2,18,3,others-max,9,38,6,690,1,0
model,19,2,18,3,victim-max,17,37,17,690,1,0
model,19,2,18,3,others-max,17,38,3,690,1,0
model,19,2,18,3,front-max,,25,4,436,1,0
model,19,2,18,3,back-max,,26,3,460,1,0
model,19,2,18,3,tail-max,,21,17,304,1,0
model,19,2,18,5,all-max,,39,12,690,1,0
model,19,2,18,5,victim-max,0,37,0,690,1,0
model,19,2,18,5,others-max,0,38,1,690,1,0
model,19,2,18,5,victim-max,9,37,9,690,1,0
model,19,2,18,5,others-max,9,38,10,690,1,0
model,19,2,18,5,victim-max,17,37,17,690,1,0
model,19,2,18,5,others-max,17,38,6,690,1,0
model,19,2,18,5,front-max,,24,0,436,1,0
model,19,2,18,5,back-max,,26,9,460,1,0
model,19,2,18,5,tail-max,,20,17,304,1,0
model,19,2,19,1,all-max,,39,18,690,1,0
model,19,2,19,1,victim-max,0,37,0,690,1,0
model,19,2,19,1,others-max,0,38,4,690,1,0
model,19,2,19,1,victim-max,9,37,9,690,1,0
model,19,2,19,1,others-max,9,38,1,690,1,0
model,19,2,19,1,victim-max,18,37,18,690,1,0
model,19,2,19,1,others-max,18,38,1,690,1,0
model,19,2,19,1,front-max,,25,7,436,1,0
model,19,2,19,1,back-max,,26,0,460,1,0
model,19,2,19,1,tail-max,,22,18,304,1,0
model,19,2,19,2,all-max,,39,17,690,1,0
model,19,2,19,2,victim-max,0,37,0,690,1,0
model,19,2,19,2,others-max,0,39,17,690,1,0
model,19,2,19,2,victim-max,9,37,9,690,1,0
model,19,2,19,2,others-max,9,38,7,690,1,0
model,19,2,19,2,victim-max,18,37,18,690,1,0
model,19,2,19,2,others-max,18,38,2,690,1,0
model,19,2,19,2,front-max,,24,0,436,1,0
model,19,2,19,2,back-max,,26,1,460,1,0
model,19,2,19,2,tail-max,,20,18,304,1,0
model,19,2,19,3,all-max,,38,3,690,1,0
model,19,2,19,3,victim-max,0,37,0,690,1,0
model,19,2,19,3,others-max,0,38,5,690,1,0
model,19,2,19,3,victim-max,9,37,9,690,1,0
model,19,2,19,3,others-max,9,38,6,690,1,0
model,19,2,19,3,victim-max,18,37,18,690,1,0
model,19,2,19,3,others-max,18,38,3,690,1,0
model,19,2,19,3,front-max,,25,4,436,1,0
model,19,2,19,3,back-max,,26,3,460,1,0
model,19,2,19,3,tail-max,,21,18,304,1,0
model,19,2,19,5,all-max,,38,6,690,1,0
model,19,2,19,5,victim-max,0,37,0,690,1,0
model,19,2,19,5,others-max,0,38,1,690,1,0
model,19,2,19,5,victim-max,9,37,9,690,1,0
model,19,2,19,5,others-max,9,38,10,690,1,0
model,19,2,19,5,victim-max,18,37,18,690,1,0
model,19,2,19,5,others-max,18,38,6,690,1,0
model,19,2,19,5,front-max,,24,0,436,1,0
model,19,2,19,5,back-max,,26,9,460,1,0
model,19,2,19,5,tail-max,,20,18,304,1,0
model,19,2,20,1,all-max,,38,2,690,1,0
model,19,2,20,1,victim-max,0,37,0,690,1,0
model,19,2,20,1,others-max,0,38,2,690,1,0
model,19,2,20,1,victim-max,10,37,10,690,1,0
model,19,2,20,1,others-max,10,38,8,690,1,0
model,19,2,20,1,victim-max,19,37,19,690,1,0
model,19,2,20,1,others-max,19,38,8,690,1,0
model,19,2,20,1,front-max,,25,12,436,1,0
model,19,2,20,1,back-max,,26,0,460,1,0
model,19,2,20,1,tail-max,,22,19,304,1,0
model,19,2,20,2,all-max,,38,2,690,1,0
model,19,2,20,2,victim-max,0,37,0,690,1,0
model,19,2,20,2,others-max,0,38,9,690,1,0
model,19,2,20,2,victim-max,10,37,10,690,1,0
model,19,2,20,2,others-max,10,38,1,690,1,0
model,19,2,20,2,victim-max,19,37,19,690,1,0
model,19,2,20,2,others-max,19,38,2,690,1,0
model,19,2,20,2,front-max,,24,0,436,1,0
model,19,2,20,2,back-max,,26,1,460,1,0
model,19,2,20,2,tail-max,,20,19,304,1,0
model,19,2,20,3,all-max,,38,3,690,1,0
model,19,2,20,3,victim-max,0,37,0,690,1,0
model,19,2,20,3,others-max,0,38,5,690,1,0
model,19,2,20,3,victim-max,10,37,10,690,1,0
model,19,2,20,3,others-max,10,38,7,690,1,0
model,19,2,20,3,victim-max,19,37,19,690,1,0
model,19,2,20,3,others-max,19,38,3,690,1,0
model,19,2,20,3,front-max,,25,4,436,1,0
model,19,2,20,3,back-max,,26,3,460,1,0
model,19,2,20,3,tail-max,,21,19,304,1,0
model,19,2,20,5,all-max,,39,18,690,1,0
model,19,2,20,5,victim-max,0,37,0,690,1,0
model,19,2,20,5,others-max,0,38,1,690,1,0
model,19,2,20,5,victim-max,10,37,10,690,1,0
model,19,2,20,5,others-max,10,38,5,690,1,0
model,19,2,20,5,victim-max,19,37,19,690,1,0
model,19,2,20,5,others-max,19,38,6,690,1,0
model,19,2,20,5,front-max,,24,0,436,1,0
model,19,2,20,5,back-max,,26,9,460,1,0
model,19,2,20,5,tail-max,,20,19,304,1,0
model,19,2,21,1,all-max,,39,20,690,1,0
model,19,2,21,1,victim-max,0,37,0,690,1,0
model,19,2,21,1,others-max,0,38,1,690,1,0
model,19,2,21,1,victim-max,10,37,10,690,1,0
model,19,2,21,1,others-max,10,38,7,690,1,0
model,19,2,21,1,victim-max,20,37,20,690,1,0
model,19,2,21,1,others-max,20,38,14,690,1,0
model,19,2,21,1,front-max,,25,2,436,1,0
model,19,2,21,1,back-max,,26,0,460,1,0
model,19,2,21,1,tail-max,,22,20,304,1,0
model,19,2,21,2,all-max,,38,2,690,1,0
model,19,2,21,2,victim-max,0,37,0,690,1,0
model,19,2,21,2,others-max,0,39,17,690,1,0
model,19,2,21,2,victim-max,10,37,10,690,1,0
model,19,2,21,2,others-max,10,38,1,690,1,0
model,19,2,21,2,victim-max,20,37,20,690,1,0
model,19,2,21,2,others-max,20,38,2,690,1,0
model,19,2,21,2,front-max,,25,13,436,1,0
model,19,2,21,2,back-max,,26,1,460,1,0
model,19,2,21,2,tail-max,,20,20,304,1,0
model,19,2,21,3,all-max,,38,3,690,1,0
model,19,2,21,3,victim-max,0,37,0,690,1,0
model,19,2,21,3,others-max,0,38,5,690,1,0
model,19,2,21,3,victim-max,10,37,10,690,1,0
model,19,2,21,3,others-max,10,38,7,690,1,0
model,19,2,21,3,victim-max,20,37,20,690,1,0
model,19,2,21,3,others-max,20,38,3,690,1,0
model,19,2,21,3,front-max,,25,4,436,1,0
model,19,2,21,3,back-max,,26,3,460,1,0
model,19,2,21,3,tail-max,,21,20,304,1,0
model,19,2,21,5,all-max,,39,15,690,1,0
model,19,2,21,5,victim-max,0,37,0,690,1,0
model,19,2,21,5,others-max,0,38,1,690,1,0
model,19,2,21,5,victim-max,10,37,10,690,1,0
model,19,2,21,5,others-max,10,38,5,690,1,0
model,19,2,21,5,victim-max,20,37,20,690,1,0
model,19,2,21,5,others-max,20,38,6,690,1,0
model,19,2,21,5,front-max,,24,0,436,1,0
model,19,2,21,5,back-max,,26,9,460,1,0
model,19,2,21,5,tail-max,,20,20,304,1,0
model,19,2,22,1,all-max,,38,2,690,1,0
model,19,2,22,1,victim-max,0,37,0,690,1,0
model,19,2,22,1,others-max,0,38,9,690,1,0
model,19,2,22,1,victim-max,11,37,11,690,1,0
model,19,2,22,1,others-max,11,38,0,690,1,0
model,19,2,22,1,victim-max,21,37,21,690,1,0
model,19,2,22,1,others-max,21,38,2,690,1,0
model,19,2,22,1,front-max,,25,2,436,1,0
model,19,2,22,1,back-max,,26,0,460,1,0
model,19,2,22,1,tail-max,,22,21,304,1,0
model,19,2,22,2,all-max,,39,20,690,1,0
model,19,2,22,2,victim-max,0,37,0,690,1,0
model,19,2,22,2,others-max,0,38,9,690,1,0
model,19,2,22,2,victim-max,11,37,11,690,1,0
model,19,2,22,2,others-max,11,38,6,690,1,0
model,19,2,22,2,victim-max,21,37,21,690,1,0
model,19,2,22,2,others-max,21,38,2,690,1,0
model,19,2,22,2,front-max,,24,0,436,1,0
model,19,2,22,2,back-max,,26,1,460,1,0
model,19,2,22,2,tail-max,,20,21,304,1,0
model,19,2,22,3,all-max,,38,3,690,1,0
model,19,2,22,3,victim-max,0,37,0,690,1,0
model,19,2,22,3,others-max,0,38,5,690,1,0
model,19,2,22,3,victim-max,11,37,11,690,1,0
model,19,2,22,3,others-max,11,38,14,690,1,0
model,19,2,22,3,victim-max,21,37,21,690,1,0
model,19,2,22,3,others-max,21,38,3,690,1,0
model,19,2,22,3,front-max,,25,4,436,1,0
model,19,2,22,3,back-max,,26,3,460,1,0
model,19,2,22,3,tail-max,,21,21,304,1,0
model,19,2,22,5,all-max,,39,21,690,1,0
model,19,2,22,5,victim-max,0,37,0,690,1,0
model,19,2,22,5,others-max,0,38,1,690,1,0
model,19,2,22,5,victim-max,11,37,11,690,1,0
model,19,2,22,5,others-max,11,38,6,690,1,0
model,19,2,22,5,victim-max,21,37,21,690,1,0
model,19,2,22,5,others-max,21,38,6,690,1,0
model,19,2,22,5,front-max,,24,0,436,1,0
model,19,2,22,5,back-max,,27,19,460,1,0
model,19,2,22,5,tail-max,,20,21,304,1,0
model,19,2,23,1,all-max,,39,20,690,1,0
model,19,2,23,1,victim-max,0,37,0,690,1,0
model,19,2,23,1,others-max,0,39,20,690,1,0
model,19,2,23,1,victim-max,11,37,11,690,1,0
model,19,2,23,1,others-max,11,38,5,690,1,0
model,19,2,23,1,victim-max,22,37,22,690,1,0
model,19,2,23,1,others-max,22,38,0,690,1,0
model,19,2,23,1,front-max,,25,2,436,1,0
model,19,2,23,1,back-max,,26,0,460,1,0
model,19,2,23,1,tail-max,,22,22,304,1,0
model,19,2,23,2,all-max,,38,2,690,1,0
model,19,2,23,2,victim-max,0,37,0,690,1,0
model,19,2,23,2,others-max,0,38,9,690,1,0
model,19,2,23,2,victim-max,11,37,11,690,1,0
model,19,2,23,2,others-max,11,39,21,690,1,0
model,19,2,23,2,victim-max,22,37,22,690,1,0
model,19,2,23,2,others-max,22,38,2,690,1,0
model,19,2,23,2,front-max,,25,15,436,1,0
model,19,2,23,2,back-max,,26,1,460,1,0
model,19,2,23,2,tail-max,,20,22,304,1,0
model,19,2,23,3,all-max,,38,3,690,1,0
model,19,2,23,3,victim-max,0,37,0,690,1,0
model,19,2,23,3,others-max,0,38,5,690,1,0
model,19,2,23,3,victim-max,11,37,11,690,1,0
model,19,2,23,3,others-max,11,38,12,690,1,0
model,19,2,23,3,victim-max,22,37,22,690,1,0
model,19,2,23,3,others-max,22,38,3,690,1,0
model,19,2,23,3,front-max,,25,4,436,1,0
model,19,2,23,3,back-max,,26,3,460,1,0
model,19,2,23,3,tail-max,,21,22,304,1,0
model,19,2,23,5,all-max,,38,6,690,1,0
model,19,2,23,5,victim-max,0,37,0,690,1,0
model,19,2,23,5,others-max,0,38,1,690,1,0
model,19,2,23,5,victim-max,11,37,11,690,1,0
model,19,2,23,5,others-max,11,38,6,690,1,0
model,19,2,23,5,victim-max,22,37,22,690,1,0
model,19,2,23,5,others-max,22,38,6,690,1,0
model,19,2,23,5,front-max,,24,0,436,1,0
model,19,2,23,5,back-max,,26,9,460,1,0
model,19,2,23,5,tail-max,,20,22,304,1,0
model,19,2,24,1,all-max,,39,21,690,1,0
model,19,2,24,1,victim-max,0,37,0,690,1,0
model,19,2,24,1,others-max,0,38,4,690,1,0
model,19,2,24,1,victim-max,12,37,12,690,1,0
model,19,2,24,1,others-max,12,38,5,690,1,0
model,19,2,24,1,victim-max,23,37,23,690,1,0
model,19,2,24,1,others-max,23,38,0,690,1,0
model,19,2,24,1,front-max,,25,2,436,1,0
model,19,2,24,1,back-max,,26,0,460,1,0
model,19,2,24,1,tail-max,,22,23,304,1,0
model,19,2,24,2,all-max,,38,2,690,1,0
model,19,2,24,2,victim-max,0,37,0,690,1,0
model,19,2,24,2,others-max,0,38,9,690,1,0
model,19,2,24,2,victim-max,12,37,12,690,1,0
model,19,2,24,2,others-max,12,38,8,690,1,0
model,19,2,24,2,victim-max,23,37,23,690,1,0
model,19,2,24,2,others-max,23,38,2,690,1,0
model,19,2,24,2,front-max,,25,15,436,1,0
model,19,2,24,2,back-max,,26,1,460,1,0
model,19,2,24,2,tail-max,,20,23,304,1,0
model,19,2,24,3,all-max,,38,3,690,1,0
model,19,2,24,3,victim-max,0,37,0,690,1,0
model,19,2,24,3,others-max,0,38,5,690,1,0
model,19,2,24,3,victim-max,12,37,12,690,1,0
model,19,2,24,3,others-max,12,38,3,690,1,0
model,19,2,24,3,victim-max,23,37,23,690,1,0
model,19,2,24,3,others-max,23,38,3,690,1,0
model,19,2,24,3,front-max,,25,4,436,1,0
model,19,2,24,3,back-max,,26,3,460,1,0
model,19,2,24,3,tail-max,,21,23,304,1,0
model,19,2,24,5,all-max,,39,22,690,1,0
model,19,2,24,5,victim-max,0,37,0,690,1,0
model,19,2,24,5,others-max,0,38,1,690,1,0
model,19,2,24,5,victim-max,12,37,12,690,1,0
model,19,2,24,5,others-max,12,38,6,690,1,0
model,19,2,24,5,victim-max,23,37,23,690,1,0
model,19,2,24,5,others-max,23,38,6,690,1,0
model,19,2,24,5,front-max,,24,0,436,1,0
model,19,2,24,5,back-max,,26,9,460,1,0
model,19,2,24,5,tail-max,,20,23,304,1,0
model,19,2,25,1,all-max,,38,2,690,1,0
model,19,2,25,1,victim-max,0,37,0,690,1,0
model,19,2,25,1,others-max,0,40,24,690,1,0
model,19,2,25,1,victim-max,12,37,12,690,1,0
model,19,2,25,1,others-max,12,40,24,690,1,0
model,19,2,25,1,victim-max,24,37,24,690,1,0
model,19,2,25,1,others-max,24,38,4,690,1,0
model,19,2,25,1,front-max,,25,2,436,1,0
model,19,2,25,1,back-max,,26,0,460,1,0
model,19,2,25,1,tail-max,,22,24,304,1,0
model,19,2,25,2,all-max,,38,2,690,1,0
model,19,2,25,2,victim-max,0,37,0,690,1,0
model,19,2,25,2,others-max,0,38,9,690,1,0
model,19,2,25,2,victim-max,12,37,12,690,1,0
model,19,2,25,2,others-max,12,38,15,690,1,0
model,19,2,25,2,victim-max,24,37,24,690,1,0
model,19,2,25,2,others-max,24,38,2,690,1,0
model,19,2,25,2,front-max,,24,0,436,1,0
model,19,2,25,2,back-max,,26,1,460,1,0
model,19,2,25,2,tail-max,,20,24,304,1,0
